match_turn,player1wins,match,turnNumber
"[Gen 1] Random Battle-36027,1937,26902,18710-turn36.txt",1,"[Gen 1] Random Battle-36027,1937,26902,18710",36
"[Gen 1] Random Battle-36027,1937,26902,18710-turn39.txt",1,"[Gen 1] Random Battle-36027,1937,26902,18710",39
"[Gen 1] Random Battle-36027,1937,26902,18710-turn6.txt",1,"[Gen 1] Random Battle-36027,1937,26902,18710",6
"[Gen 1] Random Battle-36196,257,22715,32358-turn0.txt",0,"[Gen 1] Random Battle-36196,257,22715,32358",0
"[Gen 1] Random Battle-36196,257,22715,32358-turn2.txt",0,"[Gen 1] Random Battle-36196,257,22715,32358",2
"[Gen 1] Random Battle-36196,257,22715,32358-turn28.txt",0,"[Gen 1] Random Battle-36196,257,22715,32358",28
"[Gen 1] Random Battle-36196,257,22715,32358-turn30.txt",0,"[Gen 1] Random Battle-36196,257,22715,32358",30
"[Gen 1] Random Battle-36196,257,22715,32358-turn4.txt",0,"[Gen 1] Random Battle-36196,257,22715,32358",4
"[Gen 1] Random Battle-36196,257,22715,32358-turn5.txt",0,"[Gen 1] Random Battle-36196,257,22715,32358",5
"[Gen 1] Random Battle-36208,9657,5607,65222-turn0.txt",1,"[Gen 1] Random Battle-36208,9657,5607,65222",0
"[Gen 1] Random Battle-36208,9657,5607,65222-turn13.txt",1,"[Gen 1] Random Battle-36208,9657,5607,65222",13
"[Gen 1] Random Battle-36208,9657,5607,65222-turn17.txt",1,"[Gen 1] Random Battle-36208,9657,5607,65222",17
"[Gen 1] Random Battle-36208,9657,5607,65222-turn25.txt",1,"[Gen 1] Random Battle-36208,9657,5607,65222",25
"[Gen 1] Random Battle-36208,9657,5607,65222-turn30.txt",1,"[Gen 1] Random Battle-36208,9657,5607,65222",30
"[Gen 1] Random Battle-36208,9657,5607,65222-turn31.txt",1,"[Gen 1] Random Battle-36208,9657,5607,65222",31
"[Gen 1] Random Battle-36208,9657,5607,65222-turn37.txt",1,"[Gen 1] Random Battle-36208,9657,5607,65222",37
"[Gen 1] Random Battle-36208,9657,5607,65222-turn6.txt",1,"[Gen 1] Random Battle-36208,9657,5607,65222",6
"[Gen 1] Random Battle-36243,58088,19053,9318-turn0.txt",0,"[Gen 1] Random Battle-36243,58088,19053,9318",0
"[Gen 1] Random Battle-36243,58088,19053,9318-turn16.txt",0,"[Gen 1] Random Battle-36243,58088,19053,9318",16
"[Gen 1] Random Battle-36243,58088,19053,9318-turn33.txt",0,"[Gen 1] Random Battle-36243,58088,19053,9318",33
"[Gen 1] Random Battle-36243,58088,19053,9318-turn36.txt",0,"[Gen 1] Random Battle-36243,58088,19053,9318",36
"[Gen 1] Random Battle-36243,58088,19053,9318-turn39.txt",0,"[Gen 1] Random Battle-36243,58088,19053,9318",39
"[Gen 1] Random Battle-36243,58088,19053,9318-turn42.txt",0,"[Gen 1] Random Battle-36243,58088,19053,9318",42
"[Gen 1] Random Battle-36243,58088,19053,9318-turn47.txt",0,"[Gen 1] Random Battle-36243,58088,19053,9318",47
"[Gen 1] Random Battle-36243,58088,19053,9318-turn48.txt",0,"[Gen 1] Random Battle-36243,58088,19053,9318",48
"[Gen 1] Random Battle-36243,58088,19053,9318-turn51.txt",0,"[Gen 1] Random Battle-36243,58088,19053,9318",51
"[Gen 1] Random Battle-3626,28308,62924,15222-turn0.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",0
"[Gen 1] Random Battle-3626,28308,62924,15222-turn11.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",11
"[Gen 1] Random Battle-3626,28308,62924,15222-turn19.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",19
"[Gen 1] Random Battle-3626,28308,62924,15222-turn2.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",2
"[Gen 1] Random Battle-3626,28308,62924,15222-turn25.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",25
"[Gen 1] Random Battle-3626,28308,62924,15222-turn29.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",29
"[Gen 1] Random Battle-3626,28308,62924,15222-turn34.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",34
"[Gen 1] Random Battle-3626,28308,62924,15222-turn39.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",39
"[Gen 1] Random Battle-3626,28308,62924,15222-turn41.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",41
"[Gen 1] Random Battle-3626,28308,62924,15222-turn42.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",42
"[Gen 1] Random Battle-3626,28308,62924,15222-turn44.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",44
"[Gen 1] Random Battle-3626,28308,62924,15222-turn50.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",50
"[Gen 1] Random Battle-3626,28308,62924,15222-turn54.txt",1,"[Gen 1] Random Battle-3626,28308,62924,15222",54
"[Gen 1] Random Battle-36265,40938,64441,30470-turn0.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",0
"[Gen 1] Random Battle-36265,40938,64441,30470-turn13.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",13
"[Gen 1] Random Battle-36265,40938,64441,30470-turn17.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",17
"[Gen 1] Random Battle-36265,40938,64441,30470-turn20.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",20
"[Gen 1] Random Battle-36265,40938,64441,30470-turn21.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",21
"[Gen 1] Random Battle-36265,40938,64441,30470-turn24.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",24
"[Gen 1] Random Battle-36265,40938,64441,30470-turn26.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",26
"[Gen 1] Random Battle-36265,40938,64441,30470-turn27.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",27
"[Gen 1] Random Battle-36265,40938,64441,30470-turn28.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",28
"[Gen 1] Random Battle-36265,40938,64441,30470-turn32.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",32
"[Gen 1] Random Battle-36265,40938,64441,30470-turn33.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",33
"[Gen 1] Random Battle-36265,40938,64441,30470-turn34.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",34
"[Gen 1] Random Battle-36265,40938,64441,30470-turn35.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",35
"[Gen 1] Random Battle-36265,40938,64441,30470-turn36.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",36
"[Gen 1] Random Battle-36265,40938,64441,30470-turn38.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",38
"[Gen 1] Random Battle-36265,40938,64441,30470-turn4.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",4
"[Gen 1] Random Battle-36265,40938,64441,30470-turn41.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",41
"[Gen 1] Random Battle-36265,40938,64441,30470-turn44.txt",0,"[Gen 1] Random Battle-36265,40938,64441,30470",44
"[Gen 1] Random Battle-36268,41432,56506,62390-turn0.txt",0,"[Gen 1] Random Battle-36268,41432,56506,62390",0
"[Gen 1] Random Battle-36268,41432,56506,62390-turn13.txt",0,"[Gen 1] Random Battle-36268,41432,56506,62390",13
"[Gen 1] Random Battle-36268,41432,56506,62390-turn23.txt",0,"[Gen 1] Random Battle-36268,41432,56506,62390",23
"[Gen 1] Random Battle-36268,41432,56506,62390-turn3.txt",0,"[Gen 1] Random Battle-36268,41432,56506,62390",3
"[Gen 1] Random Battle-36268,41432,56506,62390-turn30.txt",0,"[Gen 1] Random Battle-36268,41432,56506,62390",30
"[Gen 1] Random Battle-36268,41432,56506,62390-turn4.txt",0,"[Gen 1] Random Battle-36268,41432,56506,62390",4
"[Gen 1] Random Battle-36285,30806,36329,11062-turn0.txt",0,"[Gen 1] Random Battle-36285,30806,36329,11062",0
"[Gen 1] Random Battle-36285,30806,36329,11062-turn16.txt",0,"[Gen 1] Random Battle-36285,30806,36329,11062",16
"[Gen 1] Random Battle-36285,30806,36329,11062-turn27.txt",0,"[Gen 1] Random Battle-36285,30806,36329,11062",27
"[Gen 1] Random Battle-36285,30806,36329,11062-turn31.txt",0,"[Gen 1] Random Battle-36285,30806,36329,11062",31
"[Gen 1] Random Battle-36285,30806,36329,11062-turn40.txt",0,"[Gen 1] Random Battle-36285,30806,36329,11062",40
"[Gen 1] Random Battle-36285,30806,36329,11062-turn46.txt",0,"[Gen 1] Random Battle-36285,30806,36329,11062",46
"[Gen 1] Random Battle-36285,30806,36329,11062-turn5.txt",0,"[Gen 1] Random Battle-36285,30806,36329,11062",5
"[Gen 1] Random Battle-36285,30806,36329,11062-turn54.txt",0,"[Gen 1] Random Battle-36285,30806,36329,11062",54
"[Gen 1] Random Battle-36307,9920,53967,16694-turn0.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",0
"[Gen 1] Random Battle-36307,9920,53967,16694-turn12.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",12
"[Gen 1] Random Battle-36307,9920,53967,16694-turn14.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",14
"[Gen 1] Random Battle-36307,9920,53967,16694-turn15.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",15
"[Gen 1] Random Battle-36307,9920,53967,16694-turn24.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",24
"[Gen 1] Random Battle-36307,9920,53967,16694-turn25.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",25
"[Gen 1] Random Battle-36307,9920,53967,16694-turn26.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",26
"[Gen 1] Random Battle-36307,9920,53967,16694-turn4.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",4
"[Gen 1] Random Battle-36307,9920,53967,16694-turn42.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",42
"[Gen 1] Random Battle-36307,9920,53967,16694-turn6.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",6
"[Gen 1] Random Battle-36307,9920,53967,16694-turn8.txt",0,"[Gen 1] Random Battle-36307,9920,53967,16694",8
"[Gen 1] Random Battle-36439,53116,43759,22822-turn0.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",0
"[Gen 1] Random Battle-36439,53116,43759,22822-turn12.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",12
"[Gen 1] Random Battle-36439,53116,43759,22822-turn14.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",14
"[Gen 1] Random Battle-36439,53116,43759,22822-turn16.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",16
"[Gen 1] Random Battle-36439,53116,43759,22822-turn17.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",17
"[Gen 1] Random Battle-36439,53116,43759,22822-turn20.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",20
"[Gen 1] Random Battle-36439,53116,43759,22822-turn3.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",3
"[Gen 1] Random Battle-36439,53116,43759,22822-turn30.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",30
"[Gen 1] Random Battle-36439,53116,43759,22822-turn31.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",31
"[Gen 1] Random Battle-36439,53116,43759,22822-turn33.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",33
"[Gen 1] Random Battle-36439,53116,43759,22822-turn34.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",34
"[Gen 1] Random Battle-36439,53116,43759,22822-turn36.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",36
"[Gen 1] Random Battle-36439,53116,43759,22822-turn44.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",44
"[Gen 1] Random Battle-36439,53116,43759,22822-turn45.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",45
"[Gen 1] Random Battle-36439,53116,43759,22822-turn51.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",51
"[Gen 1] Random Battle-36439,53116,43759,22822-turn57.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",57
"[Gen 1] Random Battle-36439,53116,43759,22822-turn58.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",58
"[Gen 1] Random Battle-36439,53116,43759,22822-turn8.txt",1,"[Gen 1] Random Battle-36439,53116,43759,22822",8
"[Gen 1] Random Battle-36445,16702,20911,26646-turn0.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",0
"[Gen 1] Random Battle-36445,16702,20911,26646-turn12.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",12
"[Gen 1] Random Battle-36445,16702,20911,26646-turn13.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",13
"[Gen 1] Random Battle-36445,16702,20911,26646-turn18.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",18
"[Gen 1] Random Battle-36445,16702,20911,26646-turn28.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",28
"[Gen 1] Random Battle-36445,16702,20911,26646-turn29.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",29
"[Gen 1] Random Battle-36445,16702,20911,26646-turn3.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",3
"[Gen 1] Random Battle-36445,16702,20911,26646-turn35.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",35
"[Gen 1] Random Battle-36445,16702,20911,26646-turn4.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",4
"[Gen 1] Random Battle-36445,16702,20911,26646-turn46.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",46
"[Gen 1] Random Battle-36445,16702,20911,26646-turn48.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",48
"[Gen 1] Random Battle-36445,16702,20911,26646-turn7.txt",1,"[Gen 1] Random Battle-36445,16702,20911,26646",7
"[Gen 1] Random Battle-36504,13693,5957,64022-turn0.txt",0,"[Gen 1] Random Battle-36504,13693,5957,64022",0
"[Gen 1] Random Battle-36504,13693,5957,64022-turn10.txt",0,"[Gen 1] Random Battle-36504,13693,5957,64022",10
"[Gen 1] Random Battle-36504,13693,5957,64022-turn4.txt",0,"[Gen 1] Random Battle-36504,13693,5957,64022",4
"[Gen 1] Random Battle-36569,52487,32282,47670-turn0.txt",0,"[Gen 1] Random Battle-36569,52487,32282,47670",0
"[Gen 1] Random Battle-36569,52487,32282,47670-turn10.txt",0,"[Gen 1] Random Battle-36569,52487,32282,47670",10
"[Gen 1] Random Battle-36569,52487,32282,47670-turn21.txt",0,"[Gen 1] Random Battle-36569,52487,32282,47670",21
"[Gen 1] Random Battle-36569,52487,32282,47670-turn23.txt",0,"[Gen 1] Random Battle-36569,52487,32282,47670",23
"[Gen 1] Random Battle-36569,52487,32282,47670-turn28.txt",0,"[Gen 1] Random Battle-36569,52487,32282,47670",28
"[Gen 1] Random Battle-36569,52487,32282,47670-turn32.txt",0,"[Gen 1] Random Battle-36569,52487,32282,47670",32
"[Gen 1] Random Battle-36569,52487,32282,47670-turn33.txt",0,"[Gen 1] Random Battle-36569,52487,32282,47670",33
"[Gen 1] Random Battle-36569,52487,32282,47670-turn7.txt",0,"[Gen 1] Random Battle-36569,52487,32282,47670",7
"[Gen 1] Random Battle-36605,58495,61956,47350-turn0.txt",1,"[Gen 1] Random Battle-36605,58495,61956,47350",0
"[Gen 1] Random Battle-36605,58495,61956,47350-turn1.txt",1,"[Gen 1] Random Battle-36605,58495,61956,47350",1
"[Gen 1] Random Battle-36605,58495,61956,47350-turn24.txt",1,"[Gen 1] Random Battle-36605,58495,61956,47350",24
"[Gen 1] Random Battle-36605,58495,61956,47350-turn27.txt",1,"[Gen 1] Random Battle-36605,58495,61956,47350",27
"[Gen 1] Random Battle-36605,58495,61956,47350-turn28.txt",1,"[Gen 1] Random Battle-36605,58495,61956,47350",28
"[Gen 1] Random Battle-36605,58495,61956,47350-turn36.txt",1,"[Gen 1] Random Battle-36605,58495,61956,47350",36
"[Gen 1] Random Battle-36605,58495,61956,47350-turn37.txt",1,"[Gen 1] Random Battle-36605,58495,61956,47350",37
"[Gen 1] Random Battle-36605,58495,61956,47350-turn41.txt",1,"[Gen 1] Random Battle-36605,58495,61956,47350",41
"[Gen 1] Random Battle-36608,31213,37398,24390-turn0.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",0
"[Gen 1] Random Battle-36608,31213,37398,24390-turn12.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",12
"[Gen 1] Random Battle-36608,31213,37398,24390-turn19.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",19
"[Gen 1] Random Battle-36608,31213,37398,24390-turn25.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",25
"[Gen 1] Random Battle-36608,31213,37398,24390-turn26.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",26
"[Gen 1] Random Battle-36608,31213,37398,24390-turn27.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",27
"[Gen 1] Random Battle-36608,31213,37398,24390-turn3.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",3
"[Gen 1] Random Battle-36608,31213,37398,24390-turn30.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",30
"[Gen 1] Random Battle-36608,31213,37398,24390-turn31.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",31
"[Gen 1] Random Battle-36608,31213,37398,24390-turn42.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",42
"[Gen 1] Random Battle-36608,31213,37398,24390-turn46.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",46
"[Gen 1] Random Battle-36608,31213,37398,24390-turn47.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",47
"[Gen 1] Random Battle-36608,31213,37398,24390-turn49.txt",0,"[Gen 1] Random Battle-36608,31213,37398,24390",49
"[Gen 1] Random Battle-3669,31534,33717,62214-turn0.txt",0,"[Gen 1] Random Battle-3669,31534,33717,62214",0
"[Gen 1] Random Battle-3669,31534,33717,62214-turn10.txt",0,"[Gen 1] Random Battle-3669,31534,33717,62214",10
"[Gen 1] Random Battle-3669,31534,33717,62214-turn11.txt",0,"[Gen 1] Random Battle-3669,31534,33717,62214",11
"[Gen 1] Random Battle-3669,31534,33717,62214-turn3.txt",0,"[Gen 1] Random Battle-3669,31534,33717,62214",3
"[Gen 1] Random Battle-3669,31534,33717,62214-turn6.txt",0,"[Gen 1] Random Battle-3669,31534,33717,62214",6
"[Gen 1] Random Battle-3669,31534,33717,62214-turn9.txt",0,"[Gen 1] Random Battle-3669,31534,33717,62214",9
"[Gen 1] Random Battle-36759,25322,21264,22806-turn0.txt",1,"[Gen 1] Random Battle-36759,25322,21264,22806",0
"[Gen 1] Random Battle-36759,25322,21264,22806-turn1.txt",1,"[Gen 1] Random Battle-36759,25322,21264,22806",1
"[Gen 1] Random Battle-36759,25322,21264,22806-turn14.txt",1,"[Gen 1] Random Battle-36759,25322,21264,22806",14
"[Gen 1] Random Battle-36759,25322,21264,22806-turn37.txt",1,"[Gen 1] Random Battle-36759,25322,21264,22806",37
"[Gen 1] Random Battle-36759,25322,21264,22806-turn43.txt",1,"[Gen 1] Random Battle-36759,25322,21264,22806",43
"[Gen 1] Random Battle-36766,23968,42962,6774-turn0.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",0
"[Gen 1] Random Battle-36766,23968,42962,6774-turn11.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",11
"[Gen 1] Random Battle-36766,23968,42962,6774-turn14.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",14
"[Gen 1] Random Battle-36766,23968,42962,6774-turn24.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",24
"[Gen 1] Random Battle-36766,23968,42962,6774-turn3.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",3
"[Gen 1] Random Battle-36766,23968,42962,6774-turn4.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",4
"[Gen 1] Random Battle-36766,23968,42962,6774-turn40.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",40
"[Gen 1] Random Battle-36766,23968,42962,6774-turn41.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",41
"[Gen 1] Random Battle-36766,23968,42962,6774-turn42.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",42
"[Gen 1] Random Battle-36766,23968,42962,6774-turn53.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",53
"[Gen 1] Random Battle-36766,23968,42962,6774-turn58.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",58
"[Gen 1] Random Battle-36766,23968,42962,6774-turn61.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",61
"[Gen 1] Random Battle-36766,23968,42962,6774-turn62.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",62
"[Gen 1] Random Battle-36766,23968,42962,6774-turn63.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",63
"[Gen 1] Random Battle-36766,23968,42962,6774-turn68.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",68
"[Gen 1] Random Battle-36766,23968,42962,6774-turn79.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",79
"[Gen 1] Random Battle-36766,23968,42962,6774-turn8.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",8
"[Gen 1] Random Battle-36766,23968,42962,6774-turn92.txt",1,"[Gen 1] Random Battle-36766,23968,42962,6774",92
"[Gen 1] Random Battle-36849,51562,15333,63590-turn0.txt",0,"[Gen 1] Random Battle-36849,51562,15333,63590",0
"[Gen 1] Random Battle-36849,51562,15333,63590-turn16.txt",0,"[Gen 1] Random Battle-36849,51562,15333,63590",16
"[Gen 1] Random Battle-36849,51562,15333,63590-turn17.txt",0,"[Gen 1] Random Battle-36849,51562,15333,63590",17
"[Gen 1] Random Battle-36849,51562,15333,63590-turn37.txt",0,"[Gen 1] Random Battle-36849,51562,15333,63590",37
"[Gen 1] Random Battle-36849,51562,15333,63590-turn38.txt",0,"[Gen 1] Random Battle-36849,51562,15333,63590",38
"[Gen 1] Random Battle-36849,51562,15333,63590-turn42.txt",0,"[Gen 1] Random Battle-36849,51562,15333,63590",42
"[Gen 1] Random Battle-36849,51562,15333,63590-turn43.txt",0,"[Gen 1] Random Battle-36849,51562,15333,63590",43
"[Gen 1] Random Battle-36849,51562,15333,63590-turn7.txt",0,"[Gen 1] Random Battle-36849,51562,15333,63590",7
"[Gen 1] Random Battle-36849,51562,15333,63590-turn9.txt",0,"[Gen 1] Random Battle-36849,51562,15333,63590",9
"[Gen 1] Random Battle-36937,18908,12047,982-turn0.txt",1,"[Gen 1] Random Battle-36937,18908,12047,982",0
"[Gen 1] Random Battle-36937,18908,12047,982-turn22.txt",1,"[Gen 1] Random Battle-36937,18908,12047,982",22
"[Gen 1] Random Battle-36937,18908,12047,982-turn23.txt",1,"[Gen 1] Random Battle-36937,18908,12047,982",23
"[Gen 1] Random Battle-36937,18908,12047,982-turn8.txt",1,"[Gen 1] Random Battle-36937,18908,12047,982",8
